Date,Inflation rate,Exchange rate,Immigration,House price index,GDP,Interest rate,Close,Unemployment
2009-03-01,-0.683846153846154,0.745384615384615,22.21538461538461,103.2,-1.19615384615385,0.346153846153846,2074.32006835938,11.8969230769231
2009-03-08,-0.793076923076923,0.742307692307692,22.11730769230769,102.74,-1.23692307692308,0.326923076923077,1949.63000488281,12.0315384615385
2009-03-15,-0.902307692307692,0.739230769230769,22.01923076923077,102.28,-1.27769230769231,0.307692307692308,2015.77001953125,12.1661538461538
2009-03-22,-1.01153846153846,0.736153846153846,21.92115384615385,101.82,-1.31846153846154,0.288461538461538,2146.0400390625,12.3007692307692
2009-03-29,-1.12076923076923,0.733076923076923,21.82307692307692,101.36,-1.35923076923077,0.269230769230769,2166.81005859375,12.4353846153846
2009-04-05,-1.23,0.73,21.725,100.9,-1.4,0.25,2330.36010742188,12.57
2009-04-12,-1.27076923076923,0.727692307692308,21.62692307692308,100.3,-1.38,0.25,2372.88989257813,12.6246153846154
2009-04-19,-1.31153846153846,0.725384615384615,21.528846153846157,99.7,-1.36,0.25,2449.73999023438,12.6792307692308
2009-04-26,-1.35230769230769,0.723076923076923,21.43076923076923,99.1,-1.34,0.25,2420.98999023438,12.7338461538462
2009-05-03,-1.39307692307692,0.720769230769231,21.33269230769231,98.5,-1.32,0.25,2622.05004882813,12.7884615384615
2009-05-10,-1.43384615384615,0.718461538461539,21.234615384615385,98.18,-1.3,0.25,2676.3798828125,12.8430769230769
2009-05-17,-1.47461538461538,0.716153846153846,21.13653846153846,97.86,-1.28,0.25,2632.65991210938,12.8976923076923
2009-05-24,-1.51538461538462,0.713846153846154,21.038461538461537,97.54,-1.26,0.25,2697.97998046875,12.9523076923077
2009-05-31,-1.55615384615385,0.711538461538462,20.940384615384616,97.22,-1.24,0.25,2722.52001953125,13.0069230769231
2009-06-07,-1.59692307692308,0.709230769230769,20.84230769230769,96.9,-1.22,0.25,2932.28002929688,13.0615384615385
2009-06-14,-1.63769230769231,0.706923076923077,20.744230769230768,96.55,-1.2,0.25,2970.14990234375,13.1161538461538
2009-06-21,-1.67846153846154,0.704615384615385,20.646153846153844,96.2,-1.18,0.25,2814.55004882813,13.1707692307692
2009-06-28,-1.71923076923077,0.702307692307692,20.548076923076923,95.85,-1.16,0.25,2691.30004882813,13.2253846153846
2009-07-05,-1.76,0.7,20.45,95.5,-1.14,0.25,2693.34008789063,13.28
2009-07-12,-1.80307692307692,0.698461538461539,20.351923076923075,95.2,-1.76846153846154,0.25,2572.97998046875,13.3169230769231
2009-07-19,-1.84615384615385,0.696923076923077,20.253846153846155,94.9,-2.39692307692308,0.25,2700.92993164063,13.3538461538462
2009-07-26,-1.88923076923077,0.695384615384615,20.15576923076923,94.6,-3.02538461538462,0.25,2803.18994140625,13.3907692307692
2009-08-02,-1.93230769230769,0.693846153846154,20.057692307692307,94.3,-3.65384615384615,0.25,2791.10009765625,13.4276923076923
2009-08-09,-1.97538461538462,0.692307692307692,19.959615384615383,94.28,-4.28230769230769,0.25,2881.21997070313,13.4646153846154
2009-08-16,-2.01846153846154,0.690769230769231,19.861538461538466,94.26,-4.9107692307692306,0.25,2951.05004882813,13.5015384615385
2009-08-23,-2.06153846153846,0.689230769230769,19.763461538461534,94.24,-5.53923076923077,0.25,2993.53002929688,13.5384615384615
2009-08-30,-2.10461538461538,0.687692307692308,19.66538461538461,94.22,-6.16769230769231,0.25,3115.19995117188,13.5753846153846
2009-09-06,-2.14769230769231,0.686153846153846,19.56730769230769,94.2,-6.79615384615385,0.25,3038.2099609375,13.6123076923077
2009-09-13,-2.19076923076923,0.684615384615385,19.46923076923077,93.925,-7.42461538461538,0.25,3257.68994140625,13.6492307692308
2009-09-20,-2.23384615384615,0.683076923076923,19.371153846153845,93.65,-8.05307692307692,0.25,3454.78002929688,13.6861538461538
2009-09-27,-2.27692307692308,0.681538461538462,19.27307692307692,93.375,-8.68153846153846,0.25,3310.01000976563,13.7230769230769
2009-10-04,-2.32,0.68,19.175,93.1,-9.31,0.25,3230.82006835938,13.76
2009-10-11,-2.36461538461538,0.683076923076923,19.07692307692308,93.025,-7.70769230769231,0.25,3346.13989257813,13.7592307692308
2009-10-18,-2.40923076923077,0.686153846153846,18.978846153846156,92.95,-6.10538461538462,0.25,3266.51000976563,13.7584615384615
2009-10-25,-2.45384615384615,0.689230769230769,18.88076923076923,92.875,-4.50307692307692,0.25,3145.71997070313,13.7576923076923
2009-11-01,-2.49846153846154,0.692307692307692,18.782692307692308,92.8,-2.90076923076923,0.25,2866.68994140625,13.7569230769231
2009-11-08,-2.54307692307692,0.695384615384615,18.684615384615384,92.54,-1.29846153846154,0.25,2971.9599609375,13.7561538461538
2009-11-15,-2.58769230769231,0.698461538461539,18.58653846153846,92.28,0.303846153846154,0.25,2987.17993164063,13.7553846153846
2009-11-22,-2.63230769230769,0.701538461538462,18.488461538461536,92.02,1.90615384615385,0.25,2875.919921875,13.7546153846154
2009-11-29,-2.67692307692308,0.704615384615385,18.390384615384612,91.76,3.50846153846154,0.25,2845.65991210938,13.7538461538462
2009-12-06,-2.72153846153846,0.707692307692308,18.29230769230769,91.5,5.11076923076923,0.25,2987.23999023438,13.7530769230769
2009-12-13,-2.76615384615385,0.710769230769231,18.194230769230767,91.275,6.71307692307692,0.25,2926.26000976563,13.7523076923077
2009-12-20,-2.81076923076923,0.713846153846154,18.096153846153847,91.05,8.31538461538461,0.25,2927.18994140625,13.7515384615385
2009-12-27,-2.85538461538462,0.716923076923077,17.998076923076923,90.825,9.91769230769231,0.25,2989.28002929688,13.7507692307692
2010-01-03,-2.9,0.72,17.9,90.6,11.52,0.25,2974.92993164063,13.75
2010-01-10,-2.89307692307692,0.725384615384615,17.932692307692307,90.32,10.6269230769231,0.25,3080.75,13.7946153846154
2010-01-17,-2.88615384615385,0.730769230769231,17.965384615384615,90.04,9.73384615384615,0.25,3098.0400390625,13.8392307692308
2010-01-24,-2.87923076923077,0.736153846153846,17.998076923076923,89.76,8.84076923076923,0.25,3036.93994140625,13.8838461538462
2010-01-31,-2.87230769230769,0.741538461538462,18.03076923076923,89.48,7.94769230769231,0.25,2976.25,13.9284615384615
2010-02-07,-2.86538461538462,0.746923076923077,18.06346153846154,89.2,7.05461538461539,0.25,2890.11010742188,13.9730769230769
2010-02-14,-2.85846153846154,0.752307692307692,18.096153846153847,88.925,6.16153846153846,0.25,2902.080078125,14.0176923076923
2010-02-21,-2.85153846153846,0.757692307692308,18.12884615384615,88.65,5.26846153846154,0.25,2967.419921875,14.0623076923077
2010-02-28,-2.84461538461538,0.763076923076923,18.16153846153846,88.375,4.37538461538462,0.25,2873.60009765625,14.1069230769231
2010-03-07,-2.83769230769231,0.768461538461539,18.194230769230767,88.1,3.48230769230769,0.25,3011.23999023438,14.1515384615385
2010-03-14,-2.83076923076923,0.773846153846154,18.226923076923075,87.975,2.58923076923077,0.25,3057.30004882813,14.1961538461538
2010-03-21,-2.82384615384615,0.779230769230769,18.259615384615383,87.85,1.69615384615385,0.25,3123.48999023438,14.2407692307692
2010-03-28,-2.81692307692308,0.784615384615385,18.29230769230769,87.725,0.803076923076924,0.25,3212.17993164063,14.2853846153846
2010-04-04,-2.81,0.79,18.325,87.6,-0.09,0.25,3245.18994140625,14.33
2010-04-11,-2.74230769230769,0.788461538461539,18.357692307692307,87.225,0.172307692307692,0.25,3330.80004882813,14.3484615384615
2010-04-18,-2.67461538461538,0.786923076923077,18.390384615384612,86.85,0.434615384615385,0.25,3337.68994140625,14.3669230769231
2010-04-25,-2.60692307692308,0.785384615384616,18.423076923076923,86.475,0.696923076923077,0.25,3460.48999023438,14.3853846153846
2010-05-02,-2.53923076923077,0.783846153846154,18.45576923076923,86.1,0.959230769230769,0.25,3397.0,14.4038461538462
2010-05-09,-2.47153846153846,0.782307692307692,18.48846153846154,85.9,1.22153846153846,0.25,2982.7099609375,14.4223076923077
2010-05-16,-2.40384615384615,0.780769230769231,18.521153846153847,85.7,1.48384615384615,0.25,3081.7900390625,14.4407692307692
2010-05-23,-2.33615384615385,0.779230769230769,18.553846153846152,85.5,1.74615384615385,0.25,2887.830078125,14.4592307692308
2010-05-30,-2.26846153846154,0.777692307692308,18.58653846153846,85.3,2.00846153846154,0.25,2938.78002929688,14.4776923076923
2010-06-06,-2.20076923076923,0.776153846153846,18.619230769230768,85.1,2.27076923076923,0.25,2983.42993164063,14.4961538461538
2010-06-13,-2.13307692307692,0.774615384615385,18.65192307692308,84.875,2.53307692307692,0.25,3048.21997070313,14.5146153846154
2010-06-20,-2.06538461538462,0.773076923076923,18.684615384615384,84.65,2.79538461538462,0.25,3118.7900390625,14.5330769230769
2010-06-27,-1.99769230769231,0.771538461538462,18.71730769230769,84.425,3.05769230769231,0.25,2945.96997070313,14.5515384615385
2010-07-04,-1.93,0.77,18.75,84.2,3.32,0.25,2844.28002929688,14.57
2010-07-11,-1.92,0.767692307692308,18.782692307692308,84.15,2.98692307692308,0.25,2884.22998046875,14.6469230769231
2010-07-18,-1.91,0.765384615384615,18.815384615384616,84.1,2.65384615384615,0.25,2855.52001953125,14.7238461538462
2010-07-25,-1.9,0.763076923076923,18.848076923076924,84.05,2.32076923076923,0.25,2918.080078125,14.8007692307692
2010-08-01,-1.89,0.760769230769231,18.880769230769232,84.0,1.98769230769231,0.25,2915.36010742188,14.8776923076923
2010-08-08,-1.88,0.758461538461539,18.91346153846154,83.8,1.65461538461538,0.25,2933.92993164063,14.9546153846154
2010-08-15,-1.87,0.756153846153846,18.946153846153848,83.6,1.32153846153846,0.25,2824.63989257813,15.0315384615385
2010-08-22,-1.86,0.753846153846154,18.97884615384616,83.4,0.988461538461538,0.25,2756.1201171875,15.1084615384615
2010-08-29,-1.85,0.751538461538462,19.01153846153846,83.2,0.655384615384615,0.25,2669.69995117188,15.1853846153846
2010-09-05,-1.84,0.749230769230769,19.04423076923077,83.0,0.322307692307692,0.25,2799.89990234375,15.2623076923077
2010-09-12,-1.83,0.746923076923077,19.07692307692308,82.65,-0.0107692307692311,0.25,2780.60009765625,15.3392307692308
2010-09-19,-1.82,0.744615384615385,19.109615384615385,82.3,-0.343846153846154,0.25,2706.64990234375,15.4161538461538
2010-09-26,-1.81,0.742307692307692,19.142307692307693,81.95,-0.676923076923078,0.25,2698.830078125,15.4930769230769
2010-10-03,-1.8,0.74,19.175,81.6,-1.01,0.25,2662.03002929688,15.57
2010-10-10,-1.72923076923077,0.739230769230769,19.20769230769231,81.26,-0.777692307692308,0.25,2713.7099609375,15.5338461538462
2010-10-17,-1.65846153846154,0.738461538461539,19.240384615384617,80.92,-0.545384615384616,0.25,2682.36010742188,15.4976923076923
2010-10-24,-1.58769230769231,0.737692307692308,19.273076923076925,80.58,-0.313076923076923,0.25,2719.64990234375,15.4615384615385
2010-10-31,-1.51692307692308,0.736923076923077,19.305769230769236,80.24,-0.0807692307692309,0.25,2684.25,15.4253846153846
2010-11-07,-1.44615384615385,0.736153846153846,19.33846153846154,79.9,0.151538461538461,0.25,2701.51000976563,15.3892307692308
2010-11-14,-1.37538461538462,0.735384615384615,19.37115384615385,79.6,0.383846153846154,0.25,2675.72998046875,15.3530769230769
2010-11-21,-1.30461538461538,0.734615384615385,19.403846153846157,79.3,0.616153846153846,0.25,2798.46997070313,15.3169230769231
2010-11-28,-1.23384615384615,0.733846153846154,19.43653846153846,79.0,0.848461538461538,0.25,2666.77001953125,15.2807692307692
2010-12-05,-1.16307692307692,0.733076923076923,19.46923076923077,78.7,1.08076923076923,0.25,2741.27001953125,15.2446153846154
2010-12-12,-1.09230769230769,0.732307692307692,19.50192307692308,78.525,1.31307692307692,0.25,2831.830078125,15.2084615384615
2010-12-19,-1.02153846153846,0.731538461538462,19.534615384615385,78.35,1.54538461538462,0.25,2819.43994140625,15.1723076923077
2010-12-26,-0.950769230769231,0.730769230769231,19.567307692307693,78.175,1.77769230769231,0.25,2876.69995117188,15.1361538461538
2011-01-02,-0.88,0.73,19.6,78.0,2.01,0.25,2885.10009765625,15.1
2011-01-09,-0.808461538461539,0.726923076923077,19.609615384615385,77.7,2.35846153846154,0.269230769230769,2870.84008789063,15.0930769230769
2011-01-16,-0.736923076923077,0.723846153846154,19.61923076923077,77.4,2.70692307692308,0.288461538461538,2919.81005859375,15.0861538461538
2011-01-23,-0.665384615384616,0.720769230769231,19.628846153846155,77.1,3.05538461538462,0.307692307692308,2845.55004882813,15.0792307692308
2011-01-30,-0.593846153846154,0.717692307692308,19.63846153846154,76.8,3.40384615384615,0.326923076923077,2890.669921875,15.0723076923077
2011-02-06,-0.522307692307692,0.714615384615385,19.648076923076925,76.5,3.75230769230769,0.346153846153846,2985.84008789063,15.0653846153846
2011-02-13,-0.450769230769231,0.711538461538462,19.657692307692308,76.05,4.10076923076923,0.365384615384615,2972.07006835938,15.0584615384615
2011-02-20,-0.379230769230769,0.708461538461539,19.66730769230769,75.6,4.44923076923077,0.384615384615385,3005.38989257813,15.0515384615385
2011-02-27,-0.307692307692308,0.705384615384615,19.67692307692308,75.15,4.79769230769231,0.403846153846154,2943.35009765625,15.0446153846154
2011-03-06,-0.236153846153846,0.702307692307692,19.68653846153846,74.7,5.14615384615385,0.423076923076923,2920.17993164063,15.0376923076923
2011-03-13,-0.164615384615385,0.699230769230769,19.696153846153848,74.45,5.49461538461538,0.442307692307692,2844.88989257813,15.0307692307692
2011-03-20,-0.0930769230769231,0.696153846153846,19.70576923076923,74.2,5.84307692307692,0.461538461538462,2787.080078125,15.0238461538462
2011-03-27,-0.0215384615384616,0.693076923076923,19.715384615384615,73.95,6.19153846153846,0.480769230769231,2881.669921875,15.0169230769231
2011-04-03,0.05,0.69,19.725,73.7,6.54,0.5,2942.0400390625,15.01
2011-04-10,0.0230769230769231,0.691538461538461,19.734615384615385,73.375,5.58615384615385,0.519230769230769,2965.1201171875,15.0523076923077
2011-04-17,-0.0038461538461538,0.693076923076923,19.74423076923077,73.05,4.63230769230769,0.538461538461538,2950.169921875,15.0946153846154
2011-04-24,-0.0307692307692308,0.694615384615385,19.753846153846155,72.725,3.67846153846154,0.557692307692308,2956.419921875,15.1369230769231
2011-05-01,-0.0576923076923077,0.696153846153846,19.76346153846154,72.4,2.72461538461538,0.576923076923077,3005.169921875,15.1792307692308
2011-05-08,-0.0846153846153846,0.697692307692308,19.773076923076925,72.18,1.77076923076923,0.596153846153846,2992.59008789063,15.2215384615385
2011-05-15,-0.111538461538462,0.699230769230769,19.782692307692308,71.96,0.816923076923077,0.615384615384615,3005.0400390625,15.2638461538462
2011-05-22,-0.138461538461538,0.700769230769231,19.79230769230769,71.74,-0.136923076923077,0.634615384615385,2967.73999023438,15.3061538461538
2011-05-29,-0.165384615384615,0.702307692307692,19.80192307692308,71.52,-1.09076923076923,0.653846153846154,2967.55004882813,15.3484615384615
2011-06-05,-0.192307692307692,0.703846153846154,19.81153846153846,71.3,-2.04461538461538,0.673076923076923,2940.5,15.3907692307692
2011-06-12,-0.219230769230769,0.705384615384615,19.821153846153848,70.925,-2.99846153846154,0.692307692307692,2884.39990234375,15.4330769230769
2011-06-19,-0.246153846153846,0.706923076923077,19.83076923076923,70.55,-3.9523076923076896,0.711538461538462,2886.6298828125,15.4753846153846
2011-06-26,-0.273076923076923,0.708461538461539,19.840384615384615,70.175,-4.90615384615385,0.730769230769231,2882.57006835938,15.5176923076923
2011-07-03,-0.3,0.71,19.85,69.8,-5.86,0.75,2994.17993164063,15.56
2011-07-10,-0.258461538461538,0.712307692307692,19.859615384615385,69.44,-5.34538461538462,0.711538461538462,2943.53002929688,15.5792307692308
2011-07-17,-0.216923076923077,0.714615384615385,19.86923076923077,69.08,-4.83076923076923,0.673076923076923,2861.68994140625,15.5984615384615
2011-07-24,-0.175384615384615,0.716923076923077,19.878846153846155,68.72,-4.31615384615385,0.634615384615385,2927.3798828125,15.6176923076923
2011-07-31,-0.133846153846154,0.719230769230769,19.88846153846154,68.36,-3.80153846153846,0.596153846153846,2821.28002929688,15.6369230769231
2011-08-07,-0.0923076923076923,0.721538461538462,19.898076923076925,68.0,-3.28692307692308,0.557692307692308,2506.47998046875,15.6561538461538
2011-08-14,-0.0507692307692308,0.723846153846154,19.907692307692308,67.65,-2.77230769230769,0.519230769230769,2520.43994140625,15.6753846153846
2011-08-21,-0.0092307692307692,0.726153846153846,19.91730769230769,67.3,-2.25769230769231,0.480769230769231,2419.77001953125,15.6946153846154
2011-08-28,0.0323076923076923,0.728461538461539,19.92692307692308,66.95,-1.74307692307692,0.442307692307692,2429.93994140625,15.7138461538462
2011-09-04,0.0738461538461538,0.730769230769231,19.93653846153846,66.6,-1.22846153846154,0.403846153846154,2521.2900390625,15.7330769230769
2011-09-11,0.115384615384615,0.733076923076923,19.946153846153848,66.3,-0.713846153846153,0.365384615384615,2444.02001953125,15.7523076923077
2011-09-18,0.156923076923077,0.735384615384615,19.95576923076923,66.0,-0.199230769230769,0.326923076923077,2497.22998046875,15.7715384615385
2011-09-25,0.198461538461538,0.737692307692308,19.965384615384615,65.7,0.315384615384616,0.288461538461538,2404.73999023438,15.7907692307692
2011-10-02,0.24,0.74,19.975,65.4,0.83,0.25,2503.18994140625,15.81
2011-10-09,0.27,0.741538461538462,19.984615384615385,65.18,0.431538461538462,0.25,2562.73999023438,15.8146153846154
2011-10-16,0.3,0.743076923076923,19.99423076923077,64.96,0.0330769230769231,0.25,2604.6201171875,15.8192307692308
2011-10-23,0.33,0.744615384615385,20.003846153846155,64.74,-0.365384615384615,0.25,2629.56005859375,15.8238461538462
2011-10-30,0.36,0.746153846153846,20.01346153846154,64.52,-0.763846153846154,0.25,2755.85009765625,15.8284615384615
2011-11-06,0.39,0.747692307692308,20.023076923076925,64.3,-1.16230769230769,0.25,2664.5400390625,15.8330769230769
2011-11-13,0.42,0.749230769230769,20.032692307692308,64.05,-1.56076923076923,0.25,2697.11010742188,15.8376923076923
2011-11-20,0.45,0.750769230769231,20.04230769230769,63.8,-1.95923076923077,0.25,2607.11010742188,15.8423076923077
2011-11-27,0.48,0.752307692307692,20.05192307692308,63.55,-2.35769230769231,0.25,2521.96997070313,15.8469230769231
2011-12-04,0.51,0.753846153846154,20.06153846153846,63.3,-2.75615384615385,0.25,2720.59008789063,15.8515384615385
2011-12-11,0.54,0.755384615384615,20.071153846153848,63.05,-3.15461538461538,0.25,2741.2900390625,15.8561538461538
2011-12-18,0.57,0.756923076923077,20.08076923076923,62.8,-3.55307692307692,0.25,2726.39990234375,15.8607692307692
2011-12-25,0.6,0.758461538461539,20.090384615384615,62.55,-3.95153846153846,0.25,2865.35009765625,15.8653846153846
2012-01-01,0.63,0.76,20.1,62.3,-4.35,0.25,2901.82006835938,15.87
2012-01-08,0.625384615384615,0.761538461538462,20.130188679245283,62.02,-3.09,0.25,2889.8701171875,15.84
2012-01-15,0.620769230769231,0.763076923076923,20.160377358490567,61.74,-1.83,0.25,2929.43994140625,15.81
2012-01-22,0.616153846153846,0.764615384615385,20.19056603773585,61.46,-0.569999999999999,0.25,3005.68994140625,15.78
2012-01-29,0.611538461538462,0.766153846153846,20.220754716981133,61.18,0.69,0.25,3007.5400390625,15.75
2012-02-05,0.606923076923077,0.767692307692308,20.25094339622641,60.9,1.95,0.25,3135.32006835938,15.72
2012-02-12,0.602307692307692,0.769230769230769,20.2811320754717,60.975,3.21,0.25,3101.84008789063,15.69
2012-02-19,0.597692307692308,0.770769230769231,20.31132075471698,61.05,4.47,0.25,3175.86010742188,15.66
2012-02-26,0.593076923076923,0.772307692307692,20.341509433962266,61.125,5.73,0.25,3200.25,15.63
2012-03-04,0.588461538461539,0.773846153846154,20.371698113207547,61.2,6.99,0.25,3265.81005859375,15.6
2012-03-11,0.583846153846154,0.775384615384615,20.40188679245283,60.95,8.25,0.25,3266.85009765625,15.57
2012-03-18,0.579230769230769,0.776923076923077,20.432075471698116,60.7,9.51,0.25,3359.34008789063,15.54
2012-03-25,0.574615384615385,0.778461538461539,20.4622641509434,60.45,10.77,0.25,3264.51000976563,15.51
2012-04-01,0.57,0.78,20.49245283018868,60.2,12.03,0.25,3254.81005859375,15.48
2012-04-08,0.617692307692308,0.781538461538462,20.522641509433964,60.16,10.5492307692308,0.230769230769231,3202.46997070313,15.4776923076923
2012-04-15,0.665384615384615,0.783076923076923,20.552830188679245,60.12,9.06846153846154,0.211538461538462,3180.21997070313,15.4753846153846
2012-04-22,0.713076923076923,0.784615384615385,20.58301886792453,60.08,7.58769230769231,0.192307692307692,3232.63989257813,15.4730769230769
2012-04-29,0.760769230769231,0.786153846153846,20.61320754716981,60.04,6.10692307692308,0.173076923076923,3242.59008789063,15.4707692307692
2012-05-06,0.808461538461539,0.787692307692308,20.643396226415096,60.0,4.62615384615385,0.153846153846154,3162.9599609375,15.4684615384615
2012-05-13,0.856153846153846,0.789230769230769,20.673584905660377,59.975,3.14538461538461,0.134615384615385,3157.64990234375,15.4661538461538
2012-05-20,0.903846153846154,0.790769230769231,20.70377358490566,59.95,1.66461538461538,0.115384615384615,3014.26000976563,15.4638461538462
2012-05-27,0.951538461538461,0.792307692307692,20.733962264150943,59.925,0.183846153846153,0.0961538461538462,3091.8701171875,15.4615384615385
2012-06-03,0.999230769230769,0.793846153846154,20.764150943396228,59.9,-1.29692307692308,0.0769230769230769,3013.94995117188,15.4592307692308
2012-06-10,1.04692307692308,0.795384615384616,20.79433962264151,60.05,-2.77769230769231,0.0576923076923077,3048.169921875,15.4569230769231
2012-06-17,1.09461538461538,0.796923076923077,20.824528301886797,60.2,-4.25846153846154,0.0384615384615384,3069.580078125,15.4546153846154
2012-06-24,1.14230769230769,0.798461538461539,20.854716981132075,60.35,-5.73923076923077,0.0192307692307692,3041.76000976563,15.4523076923077
2012-07-01,1.19,0.8,20.88490566037736,60.5,-7.22,0.0,3148.6201171875,15.45
2012-07-08,1.15071428571429,0.797857142857143,20.91509433962264,60.52,-6.68142857142857,0.0,3173.14990234375,15.4157142857143
2012-07-15,1.11142857142857,0.795714285714286,20.94528301886793,60.54,-6.14285714285714,0.0,3183.96997070313,15.3814285714286
2012-07-22,1.07214285714286,0.793571428571429,20.975471698113207,60.56,-5.60428571428571,0.0,3206.0,15.3471428571429
2012-07-29,1.03285714285714,0.791428571428572,21.00566037735849,60.58,-5.06571428571429,0.0,3145.88989257813,15.3128571428571
2012-08-05,0.993571428571429,0.789285714285714,21.035849056603773,60.6,-4.52714285714286,0.0,3177.06005859375,15.2785714285714
2012-08-12,0.954285714285714,0.787142857142857,21.066037735849054,60.725,-3.98857142857143,0.0,3240.61010742188,15.2442857142857
2012-08-19,0.915,0.785,21.09622641509434,60.85,-3.45,0.0,3201.23999023438,15.21
2012-08-26,0.875714285714286,0.782857142857143,21.126415094339624,60.975,-2.91142857142857,0.0,3148.3701171875,15.1757142857143
2012-09-02,0.836428571428572,0.780714285714286,21.156603773584905,61.1,-2.37285714285714,0.0,3160.7900390625,15.1414285714286
2012-09-09,0.797142857142857,0.778571428571429,21.18679245283019,61.14,-1.83428571428571,0.0,3261.89990234375,15.1071428571429
2012-09-16,0.757857142857143,0.776428571428572,21.21698113207547,61.18,-1.29571428571429,0.0,3303.1298828125,15.0728571428571
2012-09-23,0.718571428571429,0.774285714285714,21.24716981132076,61.22,-0.757142857142857,0.0,3343.55004882813,15.0385714285714
2012-09-30,0.679285714285714,0.772142857142857,21.27735849056604,61.26,-0.218571428571428,0.0,3278.28002929688,15.0042857142857
2012-10-07,0.64,0.77,21.30754716981132,61.3,0.32,0.0,3339.31005859375,14.97
2012-10-14,0.61,0.769230769230769,21.337735849056603,61.25,-0.0130769230769231,0.0,3241.72998046875,14.9315384615385
2012-10-21,0.58,0.768461538461539,21.367924528301888,61.2,-0.346153846153846,0.0,3240.23999023438,14.8930769230769
2012-10-28,0.55,0.767692307692308,21.39811320754717,61.15,-0.679230769230769,0.0,3241.84008789063,14.8546153846154
2012-11-04,0.52,0.766923076923077,21.42830188679245,61.1,-1.01230769230769,0.0,3313.0400390625,14.8161538461538
2012-11-11,0.49,0.766153846153846,21.45849056603773,61.15,-1.34538461538462,0.0,3294.57006835938,14.7776923076923
2012-11-18,0.46,0.765384615384615,21.48867924528302,61.2,-1.67846153846154,0.0,3178.07006835938,14.7392307692308
2012-11-25,0.43,0.764615384615385,21.5188679245283,61.25,-2.01153846153846,0.0,3263.75,14.7007692307692
2012-12-02,0.4,0.763846153846154,21.549056603773582,61.3,-2.34461538461539,0.0,3290.27001953125,14.6623076923077
2012-12-09,0.37,0.763076923076923,21.579245283018867,61.08,-2.67769230769231,0.0,3347.77001953125,14.6238461538462
2012-12-16,0.34,0.762307692307692,21.60943396226415,60.86,-3.01076923076923,0.0,3327.68994140625,14.5853846153846
2012-12-23,0.31,0.761538461538462,21.639622641509437,60.64,-3.34384615384615,0.0,3388.38989257813,14.5469230769231
2012-12-30,0.28,0.760769230769231,21.66981132075472,60.42,-3.67692307692308,0.0,3366.22998046875,14.5084615384615
2013-01-06,0.25,0.76,21.7,60.2,-4.01,0.0,3497.42993164063,14.47
2013-01-13,0.244615384615385,0.760769230769231,21.721153846153847,60.025,-2.92692307692308,0.0,3481.47998046875,14.4569230769231
2013-01-20,0.239230769230769,0.761538461538462,21.74230769230769,59.85,-1.84384615384615,0.0,3479.68994140625,14.4438461538462
2013-01-27,0.233846153846154,0.762307692307692,21.763461538461534,59.675,-0.760769230769231,0.0,3553.09008789063,14.4307692307692
2013-02-03,0.228461538461538,0.763076923076923,21.784615384615385,59.5,0.322307692307692,0.0,3572.85009765625,14.4176923076923
2013-02-10,0.223076923076923,0.763846153846154,21.80576923076923,59.3,1.40538461538462,0.0,3606.23999023438,14.4046153846154
2013-02-17,0.217692307692308,0.764615384615385,21.82692307692308,59.1,2.48846153846154,0.0,3663.57006835938,14.3915384615385
2013-02-24,0.212307692307692,0.765384615384615,21.848076923076924,58.9,3.57153846153846,0.0,3694.46997070313,14.3784615384615
2013-03-03,0.206923076923077,0.766153846153846,21.869230769230768,58.7,4.65461538461539,0.0,3762.19995117188,14.3653846153846
2013-03-10,0.201538461538462,0.766923076923077,21.890384615384612,58.76,5.73769230769231,0.0,3825.39990234375,14.3523076923077
2013-03-17,0.196153846153846,0.767692307692308,21.911538461538463,58.82,6.82076923076923,0.0,3848.89990234375,14.3392307692308
2013-03-24,0.190769230769231,0.768461538461539,21.932692307692307,58.88,7.90384615384615,0.0,3925.5400390625,14.3261538461538
2013-03-31,0.185384615384615,0.769230769230769,21.953846153846158,58.94,8.98692307692308,0.0,3958.27001953125,14.3130769230769
2013-04-07,0.18,0.77,21.975,59.0,10.07,0.0,3808.57006835938,14.3
2013-04-14,0.144615384615385,0.768461538461539,21.996153846153845,59.0,10.2546153846154,0.0,3879.82006835938,14.2238461538462
2013-04-21,0.109230769230769,0.766923076923077,22.017307692307693,59.0,10.4392307692308,0.0,3810.98999023438,14.1476923076923
2013-04-28,0.0738461538461538,0.765384615384615,22.038461538461537,59.0,10.6238461538462,0.0,3861.35009765625,14.0715384615385
2013-05-05,0.0384615384615384,0.763846153846154,22.059615384615384,59.0,10.8084615384615,0.0,3940.82006835938,13.9953846153846
2013-05-12,0.003076923076923,0.762307692307692,22.08076923076923,59.375,10.9930769230769,0.0,3964.7900390625,13.9192307692308
2013-05-19,-0.0323076923076923,0.760769230769231,22.101923076923075,59.75,11.1776923076923,0.0,4004.57006835938,13.8430769230769
2013-05-26,-0.0676923076923077,0.759230769230769,22.123076923076923,60.125,11.3623076923077,0.0,4045.90991210938,13.7669230769231
2013-06-02,-0.103076923076923,0.757692307692308,22.14423076923077,60.5,11.5469230769231,0.0,4012.89990234375,13.6907692307692
2013-06-09,-0.138461538461539,0.756153846153846,22.16538461538461,60.8,11.7315384615385,0.0,3981.84008789063,13.6146153846154
